"id","dc.subject[]"
"3eaa27bb-a773-495e-91e6-ee1cc7a81573","Africa Bob Drewes Expeditions||Reptiles"
"537d95db-96d4-4cb3-9663-067378a4839f","Africa Bob Drewes Expeditions||Amphibians"
"73c238d9-44e7-469e-a729-552b8260b5c7","Africa Bob Drewes Expeditions||Reptiles"
"d7d8a0eb-df79-49cf-adfc-2fadee266ca5","Africa Bob Drewes Expeditions||Reptiles"
"ae88e554-7d2e-469c-8296-685aa8c1bf65","Africa Bob Drewes Expeditions||Reptiles"
"34e94f08-33ed-4f64-98a5-668898bdba35","Africa Bob Drewes Expeditions||Amphibians"
"e24b06bf-b141-4335-9438-c24b25748e6c","Africa Bob Drewes Expeditions"
"45206588-3513-436e-8c9a-26466fa48430","Africa Bob Drewes Expeditions||Reptiles"
"bca56773-f3ff-43fa-be85-0a1e92e00603","Buildings"
"19feb3b4-4ce1-41ea-9218-d7135db5e497","Africa Bob Drewes Expeditions"
"2023d87f-0694-41c9-8205-f1867a7863b2","Africa Bob Drewes Expeditions||Landscapes"
"17d113cb-701d-4e8f-8b37-f5c3a6c937cc","Africa Bob Drewes Expeditions||Landscapes"
"46106925-d566-460c-8a99-efc0b7d7b1c7","Africa Bob Drewes Expeditions||Plants"
"ea37a283-0c04-43e2-95d7-14a4e661eac0","Africa Bob Drewes Expeditions||Amphibians"
"b5ab660a-2fb4-4cdb-84d5-f3a5feb737f7","Africa Bob Drewes Expeditions||Amphibians"
"10df15fc-ef07-4cda-b114-8afc67956cf4","Africa Bob Drewes Expeditions||Amphibians"
"a2b29cf4-362f-4d40-accf-88cddc7b4c8b","Africa Bob Drewes Expeditions"
"7c2d0692-3a40-4dd5-9936-d7f1cd690e23","Africa Bob Drewes Expeditions||Amphibians"
"a1eb8976-8df4-4880-a502-15aa4a648d01","Architectural details||Buildings"
"fcda73ed-d7d3-4126-881d-82337afaebc2","Africa Bob Drewes Expeditions||Amphibians"
"ab32a231-8f08-442e-9ffa-0d5615022ec9","Africa Bob Drewes Expeditions||Amphibians"
"81bc3192-712e-438e-bce9-2d619be49650","Africa Bob Drewes Expeditions||Amphibians"
"3ecad7bc-7b38-4985-8fc6-0b915b3bb364","Africa Bob Drewes Expeditions||Amphibians"
"81e2e281-8ed9-44a5-979b-f1e6686302db","Africa Bob Drewes Expeditions||Amphibians"
"5b4ca6a7-9687-42ad-a358-81d74b7cd1c5","Africa Bob Drewes Expeditions||Amphibians"
"3b26ce5c-9bda-4c81-98e0-c6037188cf21","Africa Bob Drewes Expeditions||Amphibians"
"a0c06f86-1176-4c3d-a219-09bb56d871c5","Africa Bob Drewes Expeditions||Culture"
"788fede6-07c8-446a-9879-63099a2cd2dc","Africa Bob Drewes Expeditions||Plants"
"29783e51-e8a1-4768-8652-a900ecb855ca","Africa Bob Drewes Expeditions"
"c197fe35-53d4-42b4-bd1a-c6cd5a686a00","Architectural details||Buildings"
"c5f91d77-034d-402c-9811-ade5166c5294","Africa Bob Drewes Expeditions||Reptiles"
"213587fa-9d54-484d-8244-f781b3ef634b","Africa Bob Drewes Expeditions||Landscapes"
"d231fabe-2bbc-4a0e-bc86-70866e7879ed","Africa Bob Drewes Expeditions||Reptiles"
"ceb76654-50df-4f45-a810-210977a3c8ce","Africa Bob Drewes Expeditions||Reptiles"
"9153af26-9f60-4364-b45c-a717da3d4698","Africa Bob Drewes Expeditions||Reptiles"
"19f14956-b4af-4e03-a78b-054b5ac5844c","Africa Bob Drewes Expeditions||Amphibians"
"90046412-208e-4435-b360-e0e52ba3834a","Africa Bob Drewes Expeditions||Landscapes"
"a7569d03-d0ae-454b-a1ca-4474503273dd","Africa Bob Drewes Expeditions||Amphibians"
"76b66694-9121-49fb-a475-3c387d505402","Africa Bob Drewes Expeditions||Reptiles"
"8732a454-3018-4192-9eb8-6d3ba2c683fa","Africa Bob Drewes Expeditions||Amphibians"
"9150d440-0464-45ea-975c-a66f361167d3","Architectural details||Buildings"
"c3abc578-23ee-4736-abb2-325749c197c5","Africa Bob Drewes Expeditions||Amphibians"
"1b98e664-5a88-4893-a5e1-a84f84c54842","Africa Bob Drewes Expeditions||Amphibians"
"cf24a3a0-25d0-412e-84bb-2fd72c59cb83","Africa Bob Drewes Expeditions||Amphibians"
"896cbf44-2653-445d-9ea8-55242cfe9931","Africa Bob Drewes Expeditions||Amphibians"
"a84f43f4-1d7f-4327-abf1-3f47bac408e1","Africa Bob Drewes Expeditions||Amphibians"
"2879e8ca-149a-44fa-9d40-f3ea96ae42aa","Africa Bob Drewes Expeditions||Amphibians"
"78511ab1-4ce9-402c-85cc-8956f3b74606","Africa Bob Drewes Expeditions||Amphibians"
"e451d814-29a2-4d78-8b6d-5a2f8a1263c2","Africa Bob Drewes Expeditions||Amphibians"
"b28abe3b-2e47-44c2-90d2-adacfe3c8a3a","Africa Bob Drewes Expeditions"
"d7f18d8c-2785-42c0-af44-b982252da2b4","Africa Bob Drewes Expeditions||Amphibians"
"a16548c2-81c5-48b9-8b01-50e9785af5f0","Architectural details||Buildings"
"eef0f552-7763-4ea0-8dec-5b4db0829632","Africa Bob Drewes Expeditions||Amphibians"
"d9cedbac-df52-43f9-9937-4eb06c0bcec6","Africa Bob Drewes Expeditions||Amphibians"
"ea29f91a-e1a0-4202-8469-7ce932ea82b9","Africa Bob Drewes Expeditions||Amphibians"
"24593cc7-cc34-402c-8ae0-e69cfbda2fab","Africa Bob Drewes Expeditions"
"8744a01b-060c-4335-9f26-7cce585d5b11","Africa Bob Drewes Expeditions||Amphibians"
"e50519f3-675a-429b-921a-1fbe82ccdb67","Africa Bob Drewes Expeditions"
"23eed3de-822c-48ad-be47-59ed33584f25","Africa Bob Drewes Expeditions"
"7e4b5226-88da-47c6-899a-e02b6969c039","Africa Bob Drewes Expeditions||Amphibians"
"f84d03a5-fd77-4970-9066-24c134c219dc","Africa Bob Drewes Expeditions||Culture"
"645ee378-f591-4dd1-a824-6a58083be2f7","Buildings||Carriages and carts"
"b1281489-5750-4dcb-a867-61142b0c8702","Africa Bob Drewes Expeditions||Invertebrates"
"5e59ac6c-01c3-486c-bdf2-1352b2c83be9","Africa Bob Drewes Expeditions||Landscapes"
"3c55047b-1923-47df-837f-16f0296b923d","Africa Bob Drewes Expeditions||Invertebrates"
"67f5519c-7541-4968-bd21-557670f506db","Africa Bob Drewes Expeditions"
"5b707cd6-a8bb-4a47-8022-d449587f6d9e","Africa Bob Drewes Expeditions||Reptiles"
"8f338053-124d-44d4-a62b-617a01b1011b","Africa Bob Drewes Expeditions||Amphibians"
"b7cbfdb9-6ad8-43e7-a55e-9ad1d4e02331","Africa Bob Drewes Expeditions||Amphibians"
"87787a08-4785-47ba-b758-b608abc5b554","Africa Bob Drewes Expeditions||Amphibians"
"6f486e8b-1c93-4430-ad3c-949f89f48502","Africa Bob Drewes Expeditions||Amphibians"
"f1c1066b-8856-445f-bf60-092fa1375c2b","Africa Bob Drewes Expeditions||Plants"
"953805f9-252a-4da8-aec6-8bfa81efaa9b","Buildings||Carriages and carts"
"31a6a989-0726-4ee5-8657-a11650e5a5a7","Africa Bob Drewes Expeditions"
"9398b564-363b-4d11-9a25-b8e3d63990da","Africa Bob Drewes Expeditions||Landscapes"
"b8de98de-c11c-496c-8e78-a9750d41d1b0","Africa Bob Drewes Expeditions||Landscapes"
"cb9f023a-f19e-4354-89d2-b2f596020d51","Africa Bob Drewes Expeditions"
"bb2a3feb-0918-43dc-9e9b-9d348059cec6","Africa Bob Drewes Expeditions||Landscapes"
"1eb4a9c7-0928-4db8-859e-0fb8f9c860ae","Africa Bob Drewes Expeditions||Landscapes"
"4215a635-d04c-4be2-8614-c9580662e23f","Africa Bob Drewes Expeditions||Amphibians"
"a9cb8e8c-aafe-4fa6-896a-d59509aa67de","Africa Bob Drewes Expeditions"
"3250b1eb-08e0-4a5b-abd4-f51427168748","Africa Bob Drewes Expeditions||Amphibians"
"34ef933d-8287-41e6-a939-552abeaa65ca","Africa Bob Drewes Expeditions||Amphibians"
"ae4dd4c5-367d-4403-a0bc-5349c0873f2e","Buildings||Carriages and carts"
"77e3f88c-0143-4d53-ac27-3a20daff39cf","Africa Bob Drewes Expeditions||Amphibians"
"f4f7bcc4-609a-449d-ab81-178111623a91","Africa Bob Drewes Expeditions"
"b3f592b1-790e-4c36-b9d8-d09e7a19fcf4","Africa Bob Drewes Expeditions"
"892c2d65-59d9-4450-9f4a-ade98f4c16ef","Africa Bob Drewes Expeditions"
"5e732b0b-faa7-430f-807e-cb1a750b1318","Africa Bob Drewes Expeditions"
"dbbfa76e-329a-49b1-a619-33ab89953a47","Africa Bob Drewes Expeditions"
"8b190ec3-e984-48c6-87af-382606e31711","Africa Bob Drewes Expeditions||Amphibians"
"386d4c2b-bad5-449e-ab8c-973023599917","Buildings"
"3f826636-e39f-44ee-bfdf-26d10125202f","Africa Bob Drewes Expeditions"
"7f07abcc-720d-41d0-a9f6-2bdb0b5bd46a","Africa Bob Drewes Expeditions"
"fbae3c84-6011-4fe5-a3fd-046b0f12b105","Africa Bob Drewes Expeditions"
"8230c261-0931-4437-88bf-584eb93dd3a9","Africa Bob Drewes Expeditions||Amphibians"
"1b2ae672-89c4-49d6-be6e-1a502cfd3da3","Africa Bob Drewes Expeditions"
"480257e0-f0a7-41fd-979b-a25c2afc64e1","Buildings||Water supply"
"dbd18a45-7bba-428a-9332-7bdfb153e038","Africa Bob Drewes Expeditions||Amphibians"
"f9beec68-b85d-4ce7-a964-577268e843be","Africa Bob Drewes Expeditions||Amphibians"
"e08fb2c9-a31a-41a9-9633-a98ff9b36999","Africa Bob Drewes Expeditions"
"03973b0b-4eb2-4d3e-937d-6766589e8ca3","Africa Bob Drewes Expeditions"
"646c3cd3-e2bd-4c25-95f7-a97f6da23d8d","Africa Bob Drewes Expeditions"
"57c2dd2a-8a5a-47ba-a0aa-4ce7da1efe3a","Africa Bob Drewes Expeditions||Amphibians"
"e6e09e21-1166-4eb6-8350-6e11c9f602e0","Buildings||Portraits"
"3f061391-ce55-4c32-b142-a42410b91ef0","Africa Bob Drewes Expeditions||Invertebrates"
"a96fc2d2-ad73-4388-ab6f-7d2b67728df1","Africa Bob Drewes Expeditions||Invertebrates"
"84e76943-ee9d-46da-993a-5481e16ca9be","Africa Bob Drewes Expeditions"
"903b7ede-5020-49f4-80a1-5791e507c788","Africa Bob Drewes Expeditions"
"55dec98f-021d-443c-8c14-84a36203a724","Africa Bob Drewes Expeditions"
"1c4902ec-964e-47eb-9d43-7a50ff0d09f8","Africa Bob Drewes Expeditions"
"62672a31-6e16-45ee-94d9-8fe9fea9d64f","Africa Bob Drewes Expeditions"
"a88a4539-058d-4f92-8133-d9f184f3345a","Africa Bob Drewes Expeditions"
"bea752e5-8b80-4394-883c-73561bea56ec","Africa Bob Drewes Expeditions"
"8e073205-7a3f-4651-8788-28afdebff59b","Architectural details||Buildings"
"ada80022-404b-4dbd-9daf-290f307b3fcd","Africa Bob Drewes Expeditions"
"1639d955-aa5f-41a0-a266-6a3a09309967","Africa Bob Drewes Expeditions||Amphibians"
"ce2fc407-da56-4949-a6ad-f69baf91a151","Africa Bob Drewes Expeditions||Landscapes"
"38205e86-35ac-487b-9115-c3174cb0b1a3","Africa Bob Drewes Expeditions||Culture"
"1c73882b-d6e5-4a24-84de-13b290d66d6d","Africa Bob Drewes Expeditions||Culture"
"e915544a-c458-42cd-b5e5-68e4e446e183","Africa Bob Drewes Expeditions||Landscapes"
"632ca912-30d6-4e54-bae5-63defc0a3241","Bridges||Buildings"
"61d2e772-a665-47eb-97aa-8434065a39f7","Africa Bob Drewes Expeditions||Amphibians"
"20bb6be0-5615-49e1-86e2-c49987f6e612","Africa Bob Drewes Expeditions||Amphibians"
"0f67a11b-d5e1-42a5-8b1a-e8e919cb5d76","Africa Bob Drewes Expeditions||Amphibians"
"18f266e5-1588-47a9-9ebf-0d52e277f48f","Africa Bob Drewes Expeditions"
"bdeaba90-fc83-4039-aff4-89526ca95315","Africa Bob Drewes Expeditions||Amphibians"
"ff127fa6-92a0-4558-acf5-73b04224960e","Africa Bob Drewes Expeditions"
"34e549d8-cf72-440a-b984-27185e05d31d","Africa Bob Drewes Expeditions||Amphibians"
"ea317321-bcbf-477d-840d-22ad409315d0","Africa Bob Drewes Expeditions||Amphibians"
"3c2a2af8-8c96-490b-91e7-372df2e33a5f","Africa Bob Drewes Expeditions||Landscapes"
"fe620fbc-b3a8-4ad9-ab33-266649f97612","Africa Bob Drewes Expeditions||Amphibians"
"439cc10d-ec7c-4e97-914b-b09369709392","Bridges||Buildings"
"5c7a6851-5a1b-42a4-baf1-99a8c3751e08","Africa Bob Drewes Expeditions||Amphibians"
"8374a07c-9c01-400d-a200-7434bd5ae032","Africa Bob Drewes Expeditions||Amphibians"
"13218c27-55c0-4eae-ad78-26135690345c","Africa Bob Drewes Expeditions||Amphibians"
"62f21a42-e491-47f2-ae46-beadf77baa33","Africa Bob Drewes Expeditions||Landscapes"
"6dd1eb72-6f1c-4169-b1be-25351758c5b0","Africa Bob Drewes Expeditions||Landscapes"
"b95c4a08-ad94-483e-8b2f-8ffb44d96eea","Africa Bob Drewes Expeditions||Landscapes"
"861c8ad7-f704-4492-9b14-10d7ad24f015","Africa Bob Drewes Expeditions||Landscapes"
"5e146ad3-881f-4c3f-9f6e-9d9f905c4ef5","Africa Bob Drewes Expeditions||Reptiles"
"7a42957f-38ea-4c25-8477-5a814b060422","Bridges||Buildings"
"a5e17e4c-4b4d-4963-8402-ee6ca4bbc457","Africa Bob Drewes Expeditions||Invertebrates"
"7384f0b9-6626-43db-9c84-c1cb07e49f08","Africa Bob Drewes Expeditions||Amphibians"
"39da1bf9-1f8d-4d51-a621-0757cf6acf06","Africa Bob Drewes Expeditions||Amphibians"
"cf75f10f-0e5e-4075-a97e-330a4038cca6","Africa Bob Drewes Expeditions||Amphibians"
"958e77ca-f509-4d0b-b449-1e3bf71a3e6d","Africa Bob Drewes Expeditions||Amphibians"
"ed746994-1948-4d48-abc3-cb6421f0e731","Africa Bob Drewes Expeditions||Landscapes"
"250c336e-823a-4eff-8f67-d491959e2261","Bridges||Buildings"
"618ffd21-1618-4a22-aafb-0068330a30c9","Africa Bob Drewes Expeditions||Landscapes"
"1c5e3c9e-77ea-42ee-b398-cdc932f31c03","Africa Bob Drewes Expeditions||Landscapes"
"09cdb3ea-eae0-4cf9-b6e8-4e91510535d3","Africa Bob Drewes Expeditions||Birds"
"fef84edc-aee0-407f-b23d-e94dc56ced87","Africa Bob Drewes Expeditions||Birds"
"0d8e2ed2-8731-4363-b5e1-f6cbd8a37da0","Africa Bob Drewes Expeditions||Birds"
"709eb7c6-3d68-4e23-b6ab-0c040385e651","Africa Bob Drewes Expeditions||Reptiles"
"d904a3f6-8177-400c-bd3f-684af9f9af52","Africa Bob Drewes Expeditions||Reptiles"
"75632a74-f03e-443a-ae06-e0e43f26da5e","Bridges||Buildings"
"44d209c4-1856-46d0-9893-e158cf4ced48","Africa Bob Drewes Expeditions||Amphibians"
"5e0861c7-9f6c-4eb1-b6ff-39048d574b82","Africa Bob Drewes Expeditions"
"f68194c8-5577-4018-ada4-a03883e5893a","Africa Bob Drewes Expeditions"
"331bd2de-1ed1-4660-97d6-73264cc4b2e8","Bridges||Buildings||Donkeys"
"98e6a031-5c40-4c10-b509-e81d94ef8114","Africa Bob Drewes Expeditions||Birds"
"026b1a02-2aba-4f2a-a8e3-69cd7591b6f5","Africa Bob Drewes Expeditions"
"b95b95cf-73a3-42ed-be61-cf9a4b9931c2","Africa Bob Drewes Expeditions||Reptiles"
"0946694d-c5c3-4453-a0b2-cc916c899623","Africa Bob Drewes Expeditions||Birds"
"f60fe7db-9fa3-4c5d-953b-5d08c431c1db","Africa Bob Drewes Expeditions||Reptiles"
"f5774810-1809-45a6-bc4f-c0ad13f66652","Buildings"
"f6e8ef0c-d048-45e8-8fee-1cec4bcc7c20","Buildings"
"1357356d-173f-4efe-8e47-efcaaef20cc1","Buildings"
"ec945ec5-bb8b-48ad-88db-af542ddb56dd","Africa Bob Drewes Expeditions||Culture"
"ad1e3adc-26c1-48ea-9c76-87087b906f47","Africa Bob Drewes Expeditions||Culture"
"130d29a7-5812-49bd-8d30-6d30c74bdd85","Africa Bob Drewes Expeditions||Amphibians"
"9eccc200-f508-40df-a2bf-dc8cd41f72f1","Africa Bob Drewes Expeditions||Amphibians"
"e63b392d-4d6f-41af-8406-0d445858fc82","Africa Bob Drewes Expeditions||Landscapes"
"40807be0-9414-4077-882d-6c35d8892410","Africa Bob Drewes Expeditions||Amphibians"
"99146285-d3a9-4719-b77b-85d42c11177e","Africa Bob Drewes Expeditions"
"a4a8ddc7-1920-48dc-a504-77c37c22e100","Africa Bob Drewes Expeditions"
"96f041ce-162b-4fbf-8de6-7a228ecb696b","Africa Bob Drewes Expeditions||Landscapes"
"bfb046a4-a4d1-45de-b4c1-eb7959f7208a","Africa Bob Drewes Expeditions||Amphibians"
"0f1f599c-cef6-4793-9fa2-2065d761b8cd","Buildings"
"b8ae29db-806f-4def-b684-d6114e0b69e3","Africa Bob Drewes Expeditions||Amphibians"
"c42d182e-4302-4385-86d8-5629d99a72b7","Africa Bob Drewes Expeditions||Amphibians"
"bfda8d38-b3a7-473b-af9c-d1f4eb7b115d","Africa Bob Drewes Expeditions||Amphibians"
"f476a945-adb8-43e3-8b4c-5fe9fbd56aa9","Africa Bob Drewes Expeditions||Amphibians"
"494ef741-93a1-4640-b68b-2650ccf8f0a6","Africa Bob Drewes Expeditions||Amphibians"
"73a90744-8b4f-4a79-8c69-f14265cbff88","Africa Bob Drewes Expeditions||Amphibians"
"4027094f-6d76-4164-bbd7-3d2bb4ef77e7","Africa Bob Drewes Expeditions||Amphibians"
"899d7ec4-82fe-465a-abba-4ef56b32f737","Africa Bob Drewes Expeditions||Reptiles"
"ba05578c-b035-448a-855d-c3ba64602f11","Africa Bob Drewes Expeditions||Amphibians"
"179d0bc9-cc1f-469d-9cbc-02bdd7632227","Africa Bob Drewes Expeditions||Amphibians"
"3eb501be-6cc7-4edf-946f-9742784bef90","Architectural details||Buildings"
"d89510a2-5ebd-4ceb-853d-31cafd07c4ca","Africa Bob Drewes Expeditions||Amphibians"
"9edd4706-7f04-4fe3-aa19-ed5c41b7563c","Africa Bob Drewes Expeditions||Reptiles"
"ffd8950b-7724-4ebd-b123-b520c88bf61b","Africa Bob Drewes Expeditions||Reptiles"
"cd2cc96f-e778-453a-8ca8-98ec3fef772f","Africa Bob Drewes Expeditions||Amphibians"
"89fea78e-692c-4d8b-b560-8f0a3ac56c89","Africa Bob Drewes Expeditions||Amphibians"
"8755f070-74bf-439a-93a8-039b3e63f835","Africa Bob Drewes Expeditions||Amphibians"
"bad9ff21-1388-4397-a0d0-e6f5ee8cc2d6","Africa Bob Drewes Expeditions||Amphibians"
"a00f90e3-98dd-4760-83c2-ec1ea84999f9","Africa Bob Drewes Expeditions||Amphibians"
"206acc53-4df6-447e-8cc0-b0b6a8ea7c16","Africa Bob Drewes Expeditions||Landscapes"
"9a90ec2c-4699-4677-90f8-11fe0201f9d2","Africa Bob Drewes Expeditions||Amphibians"
"ae4befb2-848f-4851-b1f6-98c8abe14764","Architectural details||Buildings"
"732b9219-69fd-419e-bea5-4bf0054cf4af","Africa Bob Drewes Expeditions"
"72b903b9-88f1-40d6-8535-9822edee0a9a","Africa Bob Drewes Expeditions"
"3d18ddab-143c-48b2-9fcf-b3dc3c055464","Africa Bob Drewes Expeditions"
"a04ba377-149a-4b41-8913-d5582a1c8f17","Africa Bob Drewes Expeditions||Amphibians"
"83682e02-1985-46ce-854a-5c7f76429c06","Africa Bob Drewes Expeditions||Amphibians"
"47d98f58-1db6-466d-bcc0-37c0c419887f","Africa Bob Drewes Expeditions||Reptiles"
"17324de4-391b-42cb-bc06-bc2787a9b4f1","Africa Bob Drewes Expeditions||Landscapes"
"0d0825e2-dbc7-4f49-8107-a749710a8773","Africa Bob Drewes Expeditions||Amphibians"
"99ac8099-a361-4838-b3ff-dae5ecd4e788","Africa Bob Drewes Expeditions||Reptiles"
"cda3306d-79ed-40a9-ae12-4d71ba3dcdb3","Africa Bob Drewes Expeditions||Reptiles"
"04e9460f-0b68-48b8-9cb8-1992e45ffe6b","Architectural details||Buildings"
"22cb63e5-1f20-46f3-a949-d1aefeb3d84e","Africa Bob Drewes Expeditions||Landscapes"
"513b5013-4013-4493-8634-1835ab3f00a8","Africa Bob Drewes Expeditions||Landscapes"
"05cadb9a-ea73-4f6f-ba44-9e89f7d22c5d","Africa Bob Drewes Expeditions||Reptiles"
"273e0796-ebd4-418b-b521-54e4283ea27d","Africa Bob Drewes Expeditions||Reptiles"
"538d0c42-8914-4224-8438-ae958af3976d","Africa Bob Drewes Expeditions||Reptiles"
"abd2b9f5-25e2-4ac9-9cde-bdb5ff65c926","Africa Bob Drewes Expeditions||Invertebrates"
"441a013a-1e2d-4d48-9765-91af2dae816d","Africa Bob Drewes Expeditions||Amphibians"
"3e89ceb8-3c91-4673-a514-f074d9866872","Africa Bob Drewes Expeditions||Amphibians"
"0b87f6ae-54a8-4159-b01a-856ea5bfedf7","Africa Bob Drewes Expeditions||Amphibians"
"26dfd3fd-8d03-4ee7-8f49-5c7f813e0168","Africa Bob Drewes Expeditions"
"ddf82b5d-6406-4f9c-9dcc-6e7f1cd26e5c","Architectural details||Buildings"
"4282e92c-d922-4edc-930d-6562a4db3f2f","Africa Bob Drewes Expeditions||Amphibians"
"dfcae5a5-fd7a-43a6-acf0-0106d3b2ed27","Africa Bob Drewes Expeditions||Amphibians"
"97eba210-db51-405a-a769-61f2c50ae810","Africa Bob Drewes Expeditions||Amphibians"
"e24295be-dcbe-4419-817f-4b325e708044","Africa Bob Drewes Expeditions||Amphibians"
"28c03514-f3e7-4fe3-b3cb-005d92f26844","Africa Bob Drewes Expeditions||Amphibians"
"4ccb2d4f-1d4c-4c1e-a5ac-65f9ec4b223d","Africa Bob Drewes Expeditions||Amphibians"
"4cb9f492-b9a2-4803-bde2-3601063fe5d6","Africa Bob Drewes Expeditions||Amphibians"
"23e6596e-4e13-4447-9f39-63640f8e829f","Africa Bob Drewes Expeditions||Amphibians"
"42da764a-ec18-4c40-bc7f-72a1cee0920a","Africa Bob Drewes Expeditions||Amphibians"
"fd0ac059-58c1-4291-982b-d8e1b46b77eb","Africa Bob Drewes Expeditions"
"9ae05d8a-9ab4-43cd-8954-08968e21757e","Architectural details||Buildings"
"f37a5d0e-2958-4a8e-88a7-4cbd804fded2","Africa Bob Drewes Expeditions||Culture"
"43719182-23ed-46ae-a11e-2e5a62b1ec8d","Africa Bob Drewes Expeditions"
"63342b05-d29a-4350-8a9a-3cdf291b2d73","Africa Bob Drewes Expeditions"
"074e06d6-2008-4827-bf0f-770bf9c77805","Africa Bob Drewes Expeditions||Landscapes"
"37ab4824-fa4f-4d0b-bda2-ef5585c57d36","Africa Bob Drewes Expeditions||Reptiles"
"10c9b9d9-f0df-488e-8025-42167be106b3","Africa Bob Drewes Expeditions||Reptiles"
"dee5f7c3-4382-4132-825a-1fc33409e783","Africa Bob Drewes Expeditions||Reptiles"
"3d52adb7-b0a5-4cf7-b5b0-8ffb23aa2a9e","Africa Bob Drewes Expeditions||Reptiles"
"dcafa429-a91c-4a4a-8c32-02e0499027ad","Africa Bob Drewes Expeditions||Reptiles"
"94bfc5f9-a338-4d3c-a6a2-aad00286f828","Africa Bob Drewes Expeditions||Reptiles"
"63342a34-8e4c-4aa0-ab63-7dfd4627456a","Architectural details||Buildings"
"d119a563-678f-453b-9844-bcf236ce92b4","Africa Bob Drewes Expeditions||Reptiles"
"8465c44c-0455-4b8e-a19f-f991d70a3f05","Africa Bob Drewes Expeditions||Reptiles"
"b5569040-9bae-4180-9236-dd7a8e8559b4","Africa Bob Drewes Expeditions||Reptiles"
"05d40b8c-f8b6-4665-8edf-05c84778ca91","Africa Bob Drewes Expeditions||Reptiles"
"1ff8fd7a-55ec-497b-9af9-876361aaf2a4","Africa Bob Drewes Expeditions||Reptiles"
"da46b2e7-8726-417c-8b89-9f79cffc1950","Africa Bob Drewes Expeditions||Reptiles"
"4b24a289-2d69-414e-921b-52abbf02a6be","Africa Bob Drewes Expeditions||Reptiles"
"0982d459-3f0a-4641-8b90-899b7af65de9","Africa Bob Drewes Expeditions||Reptiles"
"f72746d2-3a06-4e30-8f86-a521ac6cc22a","Africa Bob Drewes Expeditions||Reptiles"
"c1c04ac7-7975-4a8d-ad90-b7b5447e8a79","Africa Bob Drewes Expeditions"
"c2d82b0a-7735-43ed-b866-ba26487dd892","Architectural details||Buildings"
"85b2c6e0-2987-4ecf-bf7b-11bd453299a4","Africa Bob Drewes Expeditions||Reptiles"
"717667cd-92aa-450e-aaf6-87771ecf5e00","Africa Bob Drewes Expeditions"
"ebac0041-0390-4c22-82e5-59071ba5911d","Africa Bob Drewes Expeditions"
"0792b948-ebb3-4f7e-9655-62068886da64","Africa Bob Drewes Expeditions"
"2f1cf773-7c20-4386-a790-1ca0f780fad6","Africa Bob Drewes Expeditions"
"ed629851-6488-41da-9c66-1919fa3fed3e","Africa Bob Drewes Expeditions"
"467872b8-2241-4a8b-a9d3-31ca5dff0519","Africa Bob Drewes Expeditions"
"6287a91d-5d35-454a-9d95-20ddcca22460","Africa Bob Drewes Expeditions"
"3492c277-a705-4a0f-8363-72525aa3326c","Africa Bob Drewes Expeditions||Landscapes"
"1c12a1b4-3e77-4586-a57f-bcc1f81cbd1a","Africa Bob Drewes Expeditions||Landscapes"
"d66cfd7d-ce79-49d5-a458-e1765e04756e","Architectural details||Buildings"
"9879d9b4-012a-4242-9356-7fd34b1805e1","Africa Bob Drewes Expeditions"
"ec8a48e7-0461-497d-bed3-f661da369cf2","Africa Bob Drewes Expeditions"
"3a352386-c28e-46e2-ae33-8ffc54f8eb32","Africa Bob Drewes Expeditions||Amphibians"
"5f90df41-1db8-4c60-80d0-a3e871d7a1da","Africa Bob Drewes Expeditions||Amphibians"
"2a1c6b50-ef23-4519-8f6d-9c5d4a4f7f89","Africa Bob Drewes Expeditions||Amphibians"
"97eaeef1-8cc9-49ff-b14d-b7bbeca097c6","Africa Bob Drewes Expeditions||Amphibians"
"dd995a44-051f-4f28-9c12-c01f74b4b434","Africa Bob Drewes Expeditions||Amphibians"
"2a76c661-9818-4c3c-a18a-d3f3abc07833","Africa Bob Drewes Expeditions||Amphibians"
"977343c6-05ca-4f82-bf34-54abe7ed1f7a","Africa Bob Drewes Expeditions||Amphibians"
"0dd3a533-f465-4484-bf51-c182d08e0add","Architectural details||Buildings"
"999a5094-6879-490b-abe7-d041899f546b","Africa Bob Drewes Expeditions||Reptiles"
